날짜,시가,고가,저가,종가,거래량,거래대금,등락률
2012-10-19,9743,11190,9743,11190,207974,2370877400,14.85
2012-10-22,11190,11575,9646,9694,1290572,14264743100,-13.36
2012-10-23,9694,10225,8807,8903,746142,7257599550,-8.16
2012-10-24,8836,9241,8489,8566,249469,2281972780,-3.79
2012-10-25,8672,8894,8334,8450,189589,1689678650,-1.35
2012-10-26,8450,8614,7862,7871,168343,1412309780,-6.85
2012-10-29,7833,7948,6945,6945,215444,1632615180,-11.76
2012-10-30,6945,7987,6945,7987,322828,2605614240,15.0
2012-10-31,8267,8604,7621,7621,453417,3874539340,-4.59
2012-11-01,7765,8026,7379,7948,170340,1377031910,4.3
2012-11-02,8103,8238,7765,7862,121278,1004970000,-1.09
2012-11-05,7765,7900,7717,7813,131286,1062214910,-0.61
2012-11-06,7948,7948,7756,7756,54630,442446260,-0.74
2012-11-07,7756,8248,7756,8045,185237,1541518180,3.73
2012-11-08,7910,8151,7785,8064,101838,835513700,0.24
2012-11-09,8219,9270,8035,8035,1488952,13660924920,-0.36
2012-11-12,8064,8151,7900,7948,172309,1431850260,-1.08
2012-11-13,7948,8035,7379,7485,131672,1047361820,-5.83
2012-11-14,7341,7630,7293,7524,81078,626802940,0.52
2012-11-15,7399,7505,7080,7186,60195,453672150,-4.49
2012-11-16,7090,7360,6849,6907,65166,475611840,-3.89
2012-11-19,6945,7090,6849,6945,39471,285129980,0.56
2012-11-20,7003,7283,7003,7090,43454,321524800,2.08
2012-11-21,7100,7186,6868,6926,46755,338855700,-2.31
2012-11-22,6926,7051,6897,6907,32649,235107810,-0.28
2012-11-23,7138,7698,7042,7244,345185,2645223590,4.89
2012-11-26,7514,8276,7514,7958,552764,4599791560,9.85
2012-11-27,7968,7968,7341,7466,171334,1336591550,-6.18
2012-11-28,7466,7524,7331,7350,44355,339247550,-1.55
2012-11-29,7196,7485,7196,7235,96869,734283180,-1.57
2012-11-30,7235,7350,7235,7235,36441,274143750,0.0
2012-12-03,7312,7312,7109,7177,57991,432841480,-0.8
2012-12-04,7312,7331,7158,7235,65399,489979500,0.81
2012-12-05,7235,7244,7138,7148,76788,570155970,-1.2
2012-12-06,7138,7196,7129,7158,46138,342287690,0.13
2012-12-07,7148,7196,7138,7148,29084,215969860,-0.13
2012-12-10,7167,7215,7167,7186,26600,198322290,0.54
2012-12-11,7225,7225,7186,7206,30479,227688430,0.27
2012-12-12,7177,7206,7158,7167,27369,203400450,-0.54
2012-12-13,7148,7225,7138,7177,25525,190229800,0.13
2012-12-14,7177,7215,7148,7206,23986,178697520,0.4
2012-12-17,7186,7592,7186,7495,70098,539584740,4.02
2012-12-18,7621,7910,7524,7688,126081,1008271670,2.57
2012-12-20,8585,8614,7717,7717,186407,1569876550,0.38
2012-12-21,7621,7813,7428,7727,104779,831916260,0.13
2012-12-24,7813,8257,7736,8084,133498,1109099460,4.62
2012-12-26,8084,8180,7929,8180,85768,717091680,1.19
2012-12-27,8110,8220,7980,8060,29188,235490090,-1.47
2012-12-28,8050,8100,7940,8070,24990,199616800,0.12
2013-01-02,8060,8500,8060,8160,69572,575841770,1.12
2013-01-03,7728,7850,7625,7663,54550,451358720,0.49
2013-01-04,7672,8541,7476,8167,265704,2281611330,6.59
2013-01-07,7878,7906,7691,7756,128056,1067830900,-5.03
2013-01-08,7868,7868,7625,7644,53991,443449480,-1.45
2013-01-09,7597,7710,7588,7588,46750,380821750,-0.73
2013-01-10,7560,7654,7504,7579,33828,274137780,-0.12
2013-01-11,7579,7635,7513,7551,44731,361389640,-0.37
2013-01-14,7569,7569,7429,7476,30922,246986700,-0.99
2013-01-15,7607,7607,7289,7429,40684,323237000,-0.63
2013-01-16,7513,7513,7336,7354,34145,269322890,-1.01
2013-01-17,7308,7420,7242,7326,34393,268726380,-0.38
2013-01-18,7298,7392,7289,7336,14647,114930360,0.13
2013-01-21,7336,7429,7298,7336,18415,145245790,0.0
2013-01-22,7308,7383,7140,7177,29912,232257970,-2.17
2013-01-23,7196,7242,7112,7196,35855,275394480,0.26
2013-01-24,7196,7336,7149,7186,23323,179927470,-0.13
2013-01-25,7196,7289,7130,7270,22230,170530340,1.17
2013-01-28,7298,7298,7130,7233,15550,119398500,-0.51
2013-01-29,7233,7336,7121,7270,20488,158398920,0.52
2013-01-30,7214,7280,7186,7196,14997,115867170,-1.03
2013-01-31,7196,7270,7074,7074,21233,161837250,-1.69
2013-02-01,7055,7093,6925,6934,30034,224479650,-1.98
2013-02-04,6943,7037,6906,6925,14472,107375200,-0.13
2013-02-05,6934,6934,6831,6831,13962,102417270,-1.35
2013-02-06,6766,6915,6766,6887,13160,96510220,0.82
2013-02-07,6887,6906,6841,6841,9938,73084320,-0.68
2013-02-08,6915,6915,6831,6897,11082,81522920,0.82
2013-02-12,6915,7177,6897,7102,23842,180379380,2.98
2013-02-13,7121,7308,7121,7261,25500,197572100,2.24
2013-02-14,7280,7289,7205,7280,5621,43727790,0.26
2013-02-15,7308,7345,7214,7298,9071,70788710,0.26
2013-02-18,7112,7289,7112,7140,29208,224361420,-2.18
2013-02-19,7140,7149,7009,7083,27278,206257420,-0.79
2013-02-20,7149,7168,7055,7168,20985,159595830,1.19
2013-02-21,7168,7168,7055,7055,24590,186397000,-1.56
2013-02-22,7055,7121,6981,7102,17850,134612500,0.66
2013-02-25,7121,7121,6990,7065,16108,121176980,-0.53
2013-02-26,7018,7074,6953,6953,23167,173221880,-1.59
2013-02-27,6915,7037,6915,6962,23952,178506870,0.13
2013-02-28,6981,7046,6878,7009,40407,300503260,0.67
2013-03-04,7027,7027,6934,6934,21434,159725780,-1.07
2013-03-05,6887,6962,6887,6943,19090,141265300,0.13
2013-03-06,6962,7027,6906,6943,11283,83712840,0.0
2013-03-07,6990,6990,6897,6962,13307,98397560,0.27
2013-03-08,6915,6999,6841,6915,7532,55685000,-0.67
2013-03-11,6953,6953,6738,6887,21393,155955110,-0.41
2013-03-12,6915,6915,6766,6915,11518,84791140,0.41
2013-03-13,6934,6934,6841,6869,11872,87481810,-0.68
2013-03-14,6934,6934,6822,6841,16701,122374920,-0.41
2013-03-15,6915,7018,6841,7009,20063,149545940,2.46
2013-03-18,7018,7149,6953,7009,52313,394699800,0.0
2013-03-19,6990,7037,6915,6981,24705,183710050,-0.4
2013-03-20,6943,7009,6878,6897,18736,139017680,-1.2
2013-03-21,6850,6953,6850,6869,22172,162922020,-0.41
2013-03-22,6859,6897,6822,6822,18382,134557700,-0.68
2013-03-25,6878,6962,6803,6925,17819,131115700,1.51
2013-03-26,6887,6897,6841,6869,14527,106527810,-0.81
2013-03-27,6878,6934,6850,6869,14533,106947900,0.0
2013-03-28,6887,6906,6831,6887,9580,70420700,0.27
2013-03-29,6869,6897,6822,6878,14228,104394360,-0.14
2013-04-01,6869,7009,6869,7009,34567,257407800,1.9
2013-04-02,7037,7046,6943,6990,16788,125493080,-0.27
2013-04-03,6999,6999,6850,6934,11194,82672080,-0.8
2013-04-04,6943,6943,6710,6812,34287,250567700,-1.75
2013-04-05,6812,6812,6607,6700,33674,240905180,-1.65
2013-04-08,6766,6803,6644,6654,8885,63561930,-0.7
2013-04-09,6598,6682,6523,6532,14444,101494580,-1.83
2013-04-10,6504,6570,6467,6541,13715,95765140,0.14
2013-04-11,6570,6654,6523,6588,9195,64828850,0.71
2013-04-12,6588,6691,6513,6616,17462,122601260,0.43
2013-04-15,6616,6616,6467,6532,7120,49602350,-1.27
2013-04-16,6411,6541,6411,6523,6282,43546620,-0.14
2013-04-17,6607,6607,6485,6579,9931,69277830,0.86
2013-04-18,6513,6607,6513,6570,8618,60201580,-0.14
2013-04-19,6541,6541,6439,6467,12747,88209390,-1.56
2013-04-22,6476,6607,6467,6485,23591,164295980,0.29
2013-04-23,6541,6560,6476,6523,10863,75775510,0.58
2013-04-24,6504,6915,6504,6812,60380,432487870,4.44
2013-04-25,6915,7261,6869,7074,204862,1554608100,3.84
2013-04-26,7102,7177,7009,7027,74405,565967500,-0.66
2013-04-29,6971,7055,6915,6990,24730,185209940,-0.53
2013-04-30,6934,7074,6934,6990,30445,228683600,0.0
2013-05-02,6990,7373,6981,7261,182558,1411578910,3.88
2013-05-03,7383,7457,7158,7336,54900,428302300,1.03
2013-05-06,7439,7439,7205,7298,100731,786381310,-0.51
2013-05-07,7252,7401,7242,7336,54608,426904750,0.51
2013-05-08,7336,7569,7102,7336,112233,894016950,0.0
2013-05-09,7336,7420,7242,7345,46500,364532520,0.13
2013-05-10,7289,7467,7270,7336,42748,336294550,-0.13
2013-05-13,7336,7336,7261,7289,18997,148263500,-0.64
2013-05-14,7289,7411,7280,7373,26570,208334200,1.15
2013-05-15,7289,7420,7289,7373,35646,280521600,0.0
2013-05-16,7485,8280,7485,7915,453782,3871151020,7.35
2013-05-20,8130,8205,7971,8065,75382,651747140,1.89
2013-05-21,8046,8270,7990,8252,104890,911878930,2.32
2013-05-22,8186,8270,8093,8130,103303,902909480,-1.47
2013-05-23,8111,8196,7999,8018,71705,621070800,-1.38
2013-05-24,8009,8102,7981,8037,45907,395506400,0.23
2013-05-27,7981,8317,7981,8196,43587,382698350,1.98
2013-05-28,8345,8345,8102,8121,23589,206170110,-0.91
2013-05-29,8121,8242,7953,8177,52218,451871620,0.69
2013-05-30,8261,8261,8055,8083,41304,359089300,-1.14
2013-05-31,8177,8224,7990,8018,35371,305361280,-0.81
2013-06-03,7990,8093,7812,7859,53200,450068700,-1.98
2013-06-04,7915,7915,7663,7859,52446,435674860,0.0
2013-06-05,7896,7915,7523,7700,22290,185676000,-2.02
2013-06-07,7588,7794,7354,7383,39420,314358000,-4.13
2013-06-10,7392,7504,7392,7420,19419,154512800,0.51
2013-06-11,7429,7579,7317,7467,48028,381690520,0.63
2013-06-12,7420,7616,7373,7616,39931,320646450,2.0
2013-06-13,7607,7607,7439,7476,35970,288646900,-1.84
2013-06-14,7513,7551,7298,7298,39080,308835100,-2.38
2013-06-17,7429,7429,7121,7149,41063,317869950,-2.05
2013-06-18,7112,7252,7037,7196,46802,356399300,0.65
2013-06-19,7205,7317,7168,7289,27370,211551200,1.3
2013-06-20,7149,7280,7009,7149,22962,175771200,-1.92
2013-06-21,7102,7308,7055,7205,34396,261828760,0.78
2013-06-24,7242,7298,7196,7205,11080,85811290,0.0
2013-06-25,7205,7205,6756,6915,93523,695728900,-4.02
2013-06-26,7093,7233,6915,7102,37158,279661120,2.7
2013-06-27,7308,7411,7112,7411,52209,410796520,4.34
2013-06-28,7523,7607,7495,7579,64065,518835400,2.27
2013-07-01,7663,7663,7551,7588,19869,161488980,0.12
2013-07-02,7579,7597,7485,7588,14686,119060100,0.0
2013-07-03,7663,7663,7401,7551,11536,93040180,-0.49
2013-07-04,7635,7635,7401,7523,5958,47800300,-0.37
2013-07-05,7513,7616,7439,7597,16605,134586800,0.99
2013-07-08,7616,7803,7541,7569,23144,190010500,-0.37
2013-07-09,7476,7728,7476,7635,8020,65181400,0.86
2013-07-10,7747,7766,7532,7635,9220,75309900,0.0
2013-07-11,7766,7784,7635,7728,28912,239823620,1.22
2013-07-12,7756,8027,7728,7981,129932,1102046880,3.26
2013-07-15,7981,8158,7981,8055,80892,699469700,0.94
2013-07-16,8055,8055,7887,7999,37559,319546040,-0.7
2013-07-17,8065,8083,7878,7896,26715,227268650,-1.29
2013-07-18,7925,7990,7850,7896,19236,162278220,0.0
2013-07-19,7868,8083,7868,7962,45591,391311820,0.83
2013-07-22,7962,8074,7943,7943,18990,162834200,-0.23
2013-07-23,8037,8037,7784,7850,42108,353002400,-1.18
2013-07-24,7850,7850,7616,7803,32679,270834550,-0.6
2013-07-25,7756,7896,7635,7756,31443,259159600,-0.6
2013-07-26,7756,7794,7654,7719,11150,91864700,-0.48
2013-07-29,7682,7719,7495,7523,33915,274743250,-2.54
2013-07-30,7439,7710,7439,7597,18374,150103520,0.99
2013-07-31,7710,7915,7710,7850,56423,473045710,3.32
2013-08-01,7990,7999,7803,7999,36233,307547770,1.9
2013-08-02,7999,8009,7868,7953,14637,124878970,-0.58
2013-08-05,7943,8635,7906,8093,353466,3146862420,1.76
2013-08-06,8270,8270,7915,7962,75574,646968080,-1.62
2013-08-07,7868,8037,7868,7943,25066,213617100,-0.23
2013-08-08,8093,8093,7859,7971,20884,177668570,0.35
2013-08-09,7915,7990,7915,7934,24989,212587350,-0.47
2013-08-12,7962,7962,7766,7868,12840,107740800,-0.82
2013-08-13,7934,7934,7812,7850,13473,113766600,-0.24
2013-08-14,7925,8261,7756,8224,137216,1197367530,4.76
2013-08-16,8196,8410,8149,8224,78010,691403100,0.0
2013-08-19,8298,8392,8186,8196,51738,458814280,-0.34
2013-08-20,8196,8364,8037,8205,93309,820838090,0.11
2013-08-21,8205,8242,7990,8083,30369,262515340,-1.48
2013-08-22,8074,8074,7803,7840,39734,335070560,-3.01
2013-08-23,7803,7981,7803,7981,31981,270693320,1.79
2013-08-26,7990,8130,7981,8065,25947,223244820,1.05
2013-08-27,8102,8205,7999,8083,36711,318828850,0.23
2013-08-28,7990,7990,7850,7925,28330,239175920,-1.97
2013-08-29,8130,8130,7878,8018,25751,218225680,1.18
2013-08-30,8037,8074,7915,8027,15993,136888070,0.12
2013-09-02,8074,8588,8027,8485,179820,1623730280,5.7
2013-09-03,8551,9027,8513,8653,246134,2326285580,1.98
2013-09-04,8607,8906,8597,8709,58051,543201320,0.65
2013-09-05,8719,8784,8579,8644,22478,208767100,-0.75
2013-09-06,8541,9009,8541,8784,81754,777587400,1.62
2013-09-09,8896,9083,8625,8756,64088,610508160,-0.32
2013-09-10,8784,8868,8588,8738,41044,382048460,-0.21
2013-09-11,8840,8840,8644,8681,23080,215998280,-0.64
2013-09-12,8653,8756,8560,8597,29709,274704510,-0.97
2013-09-13,8551,8588,8467,8504,42141,384463500,-1.09
2013-09-16,8476,8569,8345,8495,53378,481849510,-0.11
2013-09-17,8448,8504,8298,8364,54754,490031000,-1.54
2013-09-23,8364,8551,8261,8476,49347,444076800,1.34
2013-09-24,8429,8560,8429,8457,36134,327555110,-0.22
2013-09-25,8429,8523,8382,8476,12030,108716100,0.22
2013-09-26,8420,8523,8270,8289,67516,603733570,-2.21
2013-09-27,8317,8635,8224,8588,101108,915642460,3.61
2013-09-30,8579,8738,8485,8635,48848,450613020,0.54
2013-10-01,8607,8700,8476,8551,54827,504679940,-0.97
2013-10-02,8532,8644,8532,8607,39052,359360320,0.66
2013-10-04,8607,8607,8364,8382,36770,331694660,-2.61
2013-10-07,8392,8392,8158,8298,36894,325599920,-1.0
2013-10-08,8382,8457,8224,8308,43030,383830800,0.11
2013-10-10,8308,8448,8280,8448,52355,468576240,1.69
2013-10-11,8504,8504,8298,8298,37775,339597220,-1.77
2013-10-14,8420,8420,8130,8130,42996,377453000,-2.03
2013-10-15,8083,8298,8065,8224,33213,290885000,1.15
2013-10-16,8233,8345,8214,8214,27393,242988670,-0.11
2013-10-17,8214,8298,8130,8186,23797,208108930,-0.34
2013-10-18,8055,8261,8055,8242,13264,116257280,0.68
2013-10-21,8242,8326,8139,8233,17515,154296350,-0.11
2013-10-22,8196,8326,8196,8252,11041,97096930,0.23
2013-10-23,8252,8467,8177,8317,51741,462919400,0.79
2013-10-24,8410,8476,8317,8448,29480,265569600,1.57
2013-10-25,8420,8495,8354,8401,23929,215406120,-0.55
2013-10-28,8326,8392,8224,8270,20250,179380900,-1.56
2013-10-29,8224,8457,8186,8261,24730,219083300,-0.11
2013-10-30,8252,8252,8149,8224,22920,201023900,-0.45
2013-10-31,8186,8280,8167,8242,16060,141237000,0.23
2013-11-01,8205,8317,8196,8280,13080,116100000,0.45
2013-11-04,8289,8364,8196,8270,12960,114320200,-0.11
2013-11-05,8270,8280,8158,8224,32360,283657200,-0.56
2013-11-06,8224,8242,8167,8167,13850,121649400,-0.68
2013-11-07,8167,8196,7953,8037,37273,320954900,-1.6
2013-11-08,8037,8270,7943,8130,37583,324063280,1.16
2013-11-11,8130,8130,8018,8037,15339,132376100,-1.15
2013-11-12,8065,8111,8037,8111,9413,81282000,0.93
2013-11-13,8205,8205,8018,8027,8244,71071810,-1.04
2013-11-14,7981,8130,7943,8130,19390,167297300,1.28
2013-11-15,8242,8401,8130,8401,66625,592112450,3.33
2013-11-18,8485,8756,8420,8495,109741,1010115790,1.11
2013-11-19,8467,8635,8467,8495,53897,493361660,0.0
2013-11-20,8513,8635,8410,8551,16342,148738320,0.66
2013-11-21,8513,8616,8410,8467,50232,456075560,-0.98
2013-11-22,8541,8784,8401,8560,174797,1598020300,1.1
2013-11-25,8607,8747,8532,8551,58857,544236960,-0.11
2013-11-26,8523,8588,8298,8401,62833,565901050,-1.75
2013-11-27,8354,8523,8317,8485,29176,262769230,1.0
2013-11-28,8438,8551,8392,8523,21632,195734220,0.44
2013-11-29,8513,8569,8317,8420,23290,208933800,-1.21
2013-12-02,8420,8420,8139,8167,32065,282333720,-3.0
2013-12-03,8130,8158,7943,7943,43131,370078300,-2.75
2013-12-04,7943,8018,7878,7971,9782,83000260,0.35
2013-12-05,7990,8037,7868,7962,18570,158159000,-0.12
2013-12-06,7962,8083,7934,8083,10103,86545650,1.53
2013-12-09,8224,8242,7971,8102,25251,218615550,0.23
2013-12-10,8102,8102,7943,8027,13920,119121100,-0.92
2013-12-11,8018,8027,7812,7859,25509,215757890,-2.1
2013-12-12,7859,7953,7775,7925,17322,145118260,0.83
2013-12-13,7850,8037,7784,7906,7555,63474270,-0.24
2013-12-16,7803,7878,7700,7784,17310,143654600,-1.54
2013-12-17,7794,7887,7710,7794,14792,122793460,0.12
2013-12-18,7728,7925,7654,7925,15992,132405080,1.68
2013-12-19,7953,7971,7756,7934,10114,85012260,0.12
2013-12-20,7915,7962,7822,7822,5450,46067050,-1.41
2013-12-23,7915,7915,7775,7896,15911,133494750,0.96
2013-12-24,7971,7971,7850,7915,12524,105816880,0.24
2013-12-26,7859,8224,7850,7999,57626,497561860,1.06
2013-12-27,8009,8183,7999,8173,12870,107092400,2.18
2013-12-30,8183,8251,8028,8125,8220,68752800,-0.59
2014-01-02,8125,8212,7767,7835,29511,239754300,-3.57
2014-01-03,7893,7893,7477,7612,65100,511438900,-2.84
2014-01-06,7612,7612,7477,7516,18254,142410470,-1.27
2014-01-07,7535,7641,7487,7583,13000,101705600,0.9
2014-01-08,7554,7603,7477,7506,23624,183615840,-1.02
2014-01-09,7545,7583,7293,7380,74907,571588710,-1.68
2014-01-10,7380,7525,7351,7400,23542,180677440,0.26
2014-01-13,7371,7535,7371,7506,9241,71331060,1.44
2014-01-14,7525,7525,7438,7448,11650,90052900,-0.77
2014-01-15,7448,7506,7400,7506,6094,47034240,0.78
2014-01-16,7506,7593,7458,7496,8240,63945500,-0.13
2014-01-17,7593,7593,7429,7487,7761,59720210,-0.13
2014-01-20,7448,7477,7303,7322,22232,169190340,-2.2
2014-01-21,7284,7438,7284,7409,10032,76413020,1.19
2014-01-22,7390,7651,7390,7448,7868,60853750,0.52
2014-01-23,7593,7593,7467,7516,7320,56652200,0.91
2014-01-24,7545,7545,7400,7419,15041,115674870,-1.29
2014-01-27,7313,7429,7274,7429,5010,38074400,0.13
2014-01-28,7303,7419,7303,7419,5300,40375800,-0.13
2014-01-29,7535,7535,7380,7506,5291,40652260,1.17
2014-02-03,7709,7709,7458,7506,27721,216754960,0.0
2014-02-04,7487,7970,7129,7225,250338,1893344650,-3.74
2014-02-05,7351,7438,7138,7158,97106,729395000,-0.94
2014-02-06,7158,7206,7080,7119,79232,583188520,-0.54
2014-02-07,7148,7245,7022,7051,81850,599191500,-0.95
2014-02-10,7119,7177,7051,7129,24791,182050070,1.1
2014-02-11,7129,7177,7071,7100,39987,293537200,-0.41
2014-02-12,7148,7187,7109,7177,32452,239683940,1.09
2014-02-13,7206,7264,7138,7254,46977,349263760,1.08
2014-02-14,7313,7313,7177,7225,35388,264161340,-0.4
2014-02-17,7225,7245,7109,7187,39543,293567140,-0.54
2014-02-18,7177,7390,7177,7390,112865,855315000,2.83
2014-02-19,7390,7516,7342,7448,61534,473194300,0.79
2014-02-20,7438,7487,7351,7429,46920,359710200,-0.26
2014-02-21,7390,7448,7342,7351,50338,384234960,-1.04
2014-02-24,7351,7709,7293,7690,154151,1205907250,4.61
2014-02-25,7719,7816,7583,7690,75931,603332650,0.0
2014-02-26,7690,7806,7603,7651,58518,464667680,-0.5
2014-02-27,7661,7748,7612,7699,36220,286609100,0.63
2014-02-28,7699,8028,7699,7854,90441,739301720,2.01
2014-03-03,7796,8009,7786,7883,61133,498959550,0.37
2014-03-04,7767,7883,7690,7748,49458,397667480,-1.72
2014-03-05,7825,7845,7651,7767,24318,195443540,0.25
2014-03-06,7690,7825,7641,7767,36251,289921830,0.0
2014-03-07,7961,8173,7806,7845,93642,769481520,1.0
2014-03-10,7874,8067,7806,7932,57371,469291100,1.11
2014-03-11,7932,8115,7883,8086,55118,456415880,1.95
2014-03-12,8106,8106,7728,7932,107850,878734000,-1.91
2014-03-13,7961,7970,7738,7845,66509,539452230,-1.1
2014-03-14,7825,7932,7757,7835,23518,190873920,-0.12
2014-03-17,8057,8686,8019,8512,480046,4197245600,8.64
2014-03-18,8512,8560,8212,8280,220416,1905846210,-2.73
2014-03-19,8396,8425,8173,8222,96711,827701400,-0.7
2014-03-20,8347,8347,8202,8202,65592,559285760,-0.24
2014-03-21,8222,8338,8096,8280,79987,682360700,0.94
2014-03-24,8386,8570,8309,8318,154377,1349114560,0.47
2014-03-25,8299,8328,8193,8222,47024,400403350,-1.16
2014-03-26,8347,8377,8222,8328,48950,420013900,1.29
2014-03-27,8328,8347,8202,8280,33485,285881900,-0.58
2014-03-28,8280,8309,7999,8231,33519,284369690,-0.58
2014-03-31,8193,8270,8038,8125,71635,605393960,-1.29
2014-04-01,8154,8338,8115,8318,60438,515347160,2.38
2014-04-02,8444,8464,8338,8347,39953,346879390,0.35
2014-04-03,8377,8415,8270,8377,38386,331378860,0.35
2014-04-04,8338,8667,8280,8454,95837,844805620,0.92
2014-04-07,8473,8580,8415,8483,64864,570635220,0.34
2014-04-08,8435,8512,8367,8512,32555,284771100,0.34
2014-04-09,8512,8551,8367,8396,44589,389619380,-1.36
2014-04-10,8483,8493,8270,8318,64481,556791110,-0.92
2014-04-11,8280,8357,8222,8280,28596,244881510,-0.47
2014-04-14,8289,8473,8270,8444,35683,308372990,1.99
2014-04-15,8435,8696,8415,8696,100091,888104330,2.98
2014-04-16,8676,8773,8570,8667,59934,536813240,-0.33
2014-04-17,8705,8773,8609,8705,51158,460289280,0.45
2014-04-18,8647,9034,8647,8879,152824,1404357920,2.0
2014-04-21,8957,9141,8870,8889,126815,1177945270,0.11
2014-04-22,8889,8996,8812,8860,59053,542182280,-0.33
2014-04-23,8918,8928,8831,8879,49444,454295060,0.22
2014-04-24,8889,8938,8705,8715,63018,571027880,-1.85
2014-04-25,8667,8754,8435,8483,84483,746130610,-2.66
2014-04-28,8473,8696,8473,8676,57910,515736910,2.28
2014-04-29,8705,8754,8638,8705,29536,265687470,0.33
2014-04-30,8715,8754,8657,8705,20440,183664300,0.0
2014-05-02,8705,8725,8560,8609,34447,306966400,-1.11
2014-05-07,8609,8628,8386,8599,37222,327543980,-0.11
2014-05-08,8599,8676,8522,8609,27440,244327600,0.11
2014-05-09,8541,8676,8541,8667,26050,231594300,0.67
2014-05-12,8792,8792,8667,8676,47348,426427060,0.11
2014-05-13,8773,8773,8638,8715,43893,393878130,0.45
2014-05-14,8831,8841,8725,8773,33306,303172820,0.67
2014-05-15,8744,9431,8734,9315,286782,2712605520,6.17
2014-05-16,9344,9450,9228,9334,109929,1060016010,0.21
2014-05-19,9334,9382,9044,9131,111093,1053644970,-2.18
2014-05-20,9131,9276,8957,9102,70018,660550540,-0.32
2014-05-21,9102,9411,9102,9295,63549,607033100,2.13
2014-05-22,9305,9373,9170,9179,54720,521887620,-1.25
2014-05-23,9208,9305,9131,9179,50116,475324840,0.0
2014-05-26,9170,9411,9170,9373,80689,776008620,2.11
2014-05-27,9431,10060,9382,10060,244297,2466825150,7.33
2014-05-28,10060,10398,9866,10011,151724,1588587450,-0.48
2014-05-29,9963,10060,9663,9663,111596,1127665040,-3.48
2014-05-30,9818,11075,9769,10350,681495,7487669350,7.11
2014-06-02,10543,10640,9673,9914,263172,2755052250,-4.21
2014-06-03,9866,9963,9634,9769,122920,1243723980,-1.46
2014-06-05,9818,9866,9450,9615,101624,1008264430,-1.58
2014-06-09,9769,9818,9499,9547,88108,877309970,-0.7
2014-06-10,9557,9634,9431,9431,118624,1166969000,-1.22
2014-06-11,9557,9557,9382,9450,105913,1034157240,0.21
2014-06-12,9431,10060,9431,9866,211737,2149682420,4.4
2014-06-13,9818,10060,9673,9963,94987,971298450,0.98
2014-06-16,9963,10011,9673,9673,73860,745383700,-2.91
2014-06-17,9721,10060,9605,9963,115829,1183399310,3.0
2014-06-18,10011,10011,9653,9673,95019,958352280,-2.91
2014-06-19,9769,9769,9411,9411,107802,1063915580,-2.7
2014-06-20,9441,9576,9421,9528,39235,384954490,1.23
2014-06-23,9576,9769,9441,9479,69380,687051170,-0.51
2014-06-24,9479,9537,9112,9179,135921,1299478620,-3.16
2014-06-25,9170,9170,8686,8812,220415,2018015950,-4.0
2014-06-26,8860,8918,8763,8802,53763,490955020,-0.11
2014-06-27,8812,8986,8802,8986,42121,388219110,2.09
2014-06-30,8967,9073,8860,8986,62559,579594780,0.0
2014-07-01,8947,9150,8938,9112,79499,746819970,1.4
2014-07-02,9092,9218,9092,9141,54022,510768740,0.32
2014-07-03,9170,9421,9141,9353,81841,787620280,2.33
2014-07-04,9431,9450,9179,9353,52542,503181030,0.0
2014-07-07,9382,9382,9189,9266,40412,386343300,-0.93
2014-07-08,9276,9721,9237,9673,189471,1882043510,4.38
2014-07-09,9586,9624,9528,9576,51294,507143170,-1.0
2014-07-10,9537,9673,9489,9576,72334,715772360,0.0
2014-07-11,9557,9818,9499,9624,76925,770015800,0.51
2014-07-14,9557,9721,9431,9615,88926,877691500,-0.1
2014-07-15,9673,9721,9460,9479,99238,980304190,-1.41
2014-07-16,9576,9576,9382,9431,53201,519398990,-0.51
2014-07-17,9392,9528,9218,9324,88120,849942440,-1.13
2014-07-18,9344,9431,9218,9353,42676,410042680,0.31
2014-07-21,9431,9673,9295,9595,129424,1277173700,2.59
2014-07-22,9624,10301,9624,9914,318854,3280237260,3.33
2014-07-23,9963,10108,9673,10011,168716,1717389300,0.98
2014-07-24,10060,10205,9866,10060,108022,1119373750,0.48
2014-07-25,9963,10108,9653,9769,128133,1294477450,-2.88
2014-07-28,9721,9866,9411,9421,102214,1013991510,-3.56
2014-07-29,9479,9537,9102,9247,78713,755968700,-1.85
2014-07-30,9286,9305,9073,9112,46512,441267650,-1.46
2014-07-31,9121,9208,8850,9092,57532,536310000,-0.21
2014-08-01,8996,9479,8996,9470,53627,517685040,4.15
2014-08-04,9382,9586,9382,9518,25312,247967670,0.51
2014-08-05,9595,9595,9382,9421,28213,275863360,-1.02
2014-08-06,9421,9518,9295,9295,23978,231861510,-1.33
2014-08-07,9295,9344,9141,9141,33591,319932910,-1.66
2014-08-08,9141,9266,9034,9150,23452,221600210,0.11
2014-08-11,9208,9208,9063,9063,21644,203586840,-0.95
2014-08-12,9121,9150,9034,9063,24747,232360540,0.0
2014-08-13,9179,9315,9005,9315,41094,391810220,2.77
2014-08-14,9363,9663,9324,9373,89276,874916420,0.62
2014-08-18,9402,9721,9324,9615,119758,1184454730,2.58
2014-08-19,9615,9624,9479,9566,59255,584210860,-0.5
2014-08-20,9595,9595,9344,9373,47940,467847270,-2.02
2014-08-21,9450,9547,9382,9402,43125,421698520,0.31
2014-08-22,9499,9499,9334,9411,36631,355923070,0.1
